1	九つ	numeral	ここのつ	"<div class=""reading-grid""><div class=""reading-item""><reading><jp>ここのつ</jp></reading><reading-audio class=""audio-male"">[sound:Vocab-ここのつ-Male.mp3]</reading-audio><reading-audio class=""audio-female"">[sound:Vocab-ここのつ-Female.mp3]</reading-audio></div></div>"	"Since all of the ""number of things"" words all follow the same pattern (number plus <jp>つ</jp>), you really just have to remember the part before the <jp>つ</jp> (and then remember that the <jp>つ</jp> is in all of these). All of the readings are the kun'yomi reading, which means we'll have to use a mnemonic to remember them (you know the on'yomi reading of the kanji portion).<br><br>_x000D_
_x000D_
What thing do you have nine of? The <vocabulary>nine things</vocabulary> that you have are nine <reading>coconu</reading>ts (<jp>ここの</jp>). Imagine yourself juggling nine coconuts in the air. Try counting them while you're doing this, arriving at nine things."	Vocabulary Reading	-	Vocabulary_Reading Level_1
1	一	numeral	いち	"<div class=""reading-grid""><div class=""reading-item""><reading><jp>いち</jp></reading><reading-audio class=""audio-male"">[sound:Vocab-いち-Male.mp3]</reading-audio><reading-audio class=""audio-female"">[sound:Vocab-いち-Female.mp3]</reading-audio></div></div>"	When a vocab word is all alone and has no okurigana (hiragana attached to kanji) connected to it, it usually uses the kun'yomi reading. Numbers are an exception, however. When a number is all alone, with no kanji or okurigana, it is going to be the on'yomi reading, which you learned with the kanji.  Just remember this exception for alone numbers and you'll be able to read future number-related vocab to come.	Vocabulary Reading	-	Vocabulary_Reading Level_1
1	一つ	numeral	ひとつ	"<div class=""reading-grid""><div class=""reading-item""><reading><jp>ひとつ</jp></reading><reading-audio class=""audio-male"">[sound:Vocab-ひとつ-Male.mp3]</reading-audio><reading-audio class=""audio-female"">[sound:Vocab-ひとつ-Female.mp3]</reading-audio></div></div>"	"Since all of the ""number of things"" words all follow the same pattern (number plus <jp>つ</jp>), you really just have to remember the part before the <jp>つ</jp> (and then remember that the <jp>つ</jp> is in all of these). All of the readings are the kun'yomi reading, which means we'll have to use a mnemonic to remember them (you know the on'yomi reading of the kanji portion).<br><br>_x000D_
_x000D_
So, you have <vocabulary>one thing</vocabulary>. What one thing do you have? You have one of He-Man's Toes, aka a single <reading>He-Toe</reading> (<jp>ひと</jp>). So what's the thing you have only one of? You have one He-Toe. Imagine He-Man walking around with one missing toe, trying to find you so he can get it back. At least you'll be able to run faster than him now."	Vocabulary Reading	-	Vocabulary_Reading Level_1
1	人	noun	ひと	"<div class=""reading-grid""><div class=""reading-item""><reading><jp>ひと</jp></reading><reading-audio class=""audio-male"">[sound:Vocab-ひと-Male.mp3]</reading-audio><reading-audio class=""audio-female"">[sound:Vocab-ひと-Female.mp3]</reading-audio></div></div>"	"When a vocab is a single kanji with no okurigana (hiragana attached to the kanji), it usually uses the kun'yomi reading. Since you don't know the kun'yomi reading for this kanji yet, let's use a mnemonic to learn it.<br><br>_x000D_
_x000D_
What does a <vocabulary>person</vocabulary> hate more than anything? They hate extreme <reading>heat</reading> (<jp>ひと</jp>). You can always put on more clothes to stay warm, but when the heat gets too high, you can only take off so much."	Vocabulary Reading	-	Vocabulary_Reading Level_1
1	下さい	expression	ください	"<div class=""reading-grid""><div class=""reading-item""><reading><jp>ください</jp></reading><reading-audio class=""audio-male"">[sound:Vocab-ください-Male.mp3]</reading-audio><reading-audio class=""audio-female"">[sound:Vocab-ください-Female.mp3]</reading-audio></div></div>"	"The reading for this word is an exceptional reading. You just have to be able to recall the <jp>くだ</jp> part, though (since <jp>さい</jp> is already there in the form of the hiragana). So, think about why you have to be polite to this misbehaving kid. Turns out, if you don't, he has the power to initiate a <reading>Coup d'é</reading>tat against you and your family, who runs the government. Just imagine yourself thinking over and over ""Okay... I have to be nice to this kid. If I don't... he'll initiate a Coup d'état... and that would ruin my family..."" You're walking on thin ice, here."	Vocabulary Reading	-	Vocabulary_Reading Level_1
1	人口	noun	じんこう	"<div class=""reading-grid""><div class=""reading-item""><reading><jp>じんこう</jp></reading><reading-audio class=""audio-male"">[sound:Vocab-じんこう-Male.mp3]</reading-audio><reading-audio class=""audio-female"">[sound:Vocab-じんこう-Female.mp3]</reading-audio></div></div>"	Both kanji in this jukugo (combo kanji) use the on'yomi readings that you've already learned! So just make sure you know those and you'll be able to read this too.	Vocabulary Reading	-	Vocabulary_Reading Level_1
1	力	noun	ちから	"<div class=""reading-grid""><div class=""reading-item""><reading><jp>ちから</jp></reading><reading-audio class=""audio-male"">[sound:Vocab-ちから-Male.mp3]</reading-audio><reading-audio class=""audio-female"">[sound:Vocab-ちから-Female.mp3]</reading-audio></div></div>"	"When a vocab word is a single kanji all alone with no okurigana (hiragana attached to the kanji), it usually uses the kun'yomi reading. You didn't learn the kun'yomi reading with the kanji, so for this vocab word, we'll use a mnemonic.<br><br>_x000D_
_x000D_
The most powerful man in the world. All his <vocabulary>power</vocabulary> came from his <reading>cheek</reading> (<jp>ちから</jp>). Imagine him blowing up his cheek like a giant balloon, then unleashing his power on you. Thwap thwap thwap thwap."	Vocabulary Reading	-	Vocabulary_Reading Level_1
1	川	noun	かわ	"<div class=""reading-grid""><div class=""reading-item""><reading><jp>かわ</jp></reading><reading-audio class=""audio-male"">[sound:Vocab-かわ-Male.mp3]</reading-audio><reading-audio class=""audio-female"">[sound:Vocab-かわ-Female.mp3]</reading-audio></div></div>"	You're in luck - the reading you learned with the kanji is the same as the one you have to learn for this vocab!	Vocabulary Reading	-	Vocabulary_Reading Level_1
1	七	numeral	なな,しち	"<div class=""reading-grid""><div class=""reading-item""><reading><jp>なな</jp></reading><reading-audio class=""audio-male"">[sound:Vocab-なな-Male.mp3]</reading-audio><reading-audio class=""audio-female"">[sound:Vocab-なな-Female.mp3]</reading-audio></div><div class=""reading-item""><reading><jp>しち</jp></reading><reading-audio class=""audio-male"">[sound:Vocab-しち-Male.mp3]</reading-audio><reading-audio class=""audio-female"">[sound:Vocab-しち-Female.mp3]</reading-audio></div></div>"	"Most single-kanji all-alone vocab words like this use the kun'yomi reading. Numbers are an exception to this rule. That being said, four and seven are exceptions to this exception to the rule (because the on'yomi readings sound too much like the word for ""death""). You should learn both readings for this word, though we're going to go with <jp>なな</jp> for the main one here. You can remember that because you had seven <reading>nana</reading>s after you."	Vocabulary Reading	-	Vocabulary_Reading Level_1
1	七つ	numeral	ななつ	"<div class=""reading-grid""><div class=""reading-item""><reading><jp>ななつ</jp></reading><reading-audio class=""audio-male"">[sound:Vocab-ななつ-Male.mp3]</reading-audio><reading-audio class=""audio-female"">[sound:Vocab-ななつ-Female.mp3]</reading-audio></div></div>"	"Since all of the ""number of things"" words all follow the same pattern (number plus <jp>つ</jp>), you really just have to remember the part before the <jp>つ</jp> (and then remember that the <jp>つ</jp> is in all of these). All of the readings are the kun'yomi reading, which means we'll have to use a mnemonic to remember them (you know the on'yomi reading of the kanji portion).<br><br>_x000D_
_x000D_
What thing do you have seven of? The <vocabulary>seven things</vocabulary> that you have are seven <reading>Nana</reading>s (<jp>なな</jp>). These are your grandmas, cloned. Just think, ""It's lucky to have seven nanas. They can all cook my favorite foods for me!"""	Vocabulary Reading	-	Vocabulary_Reading Level_1
1	大きさ	noun	おおきさ	"<div class=""reading-grid""><div class=""reading-item""><reading><jp>おおきさ</jp></reading><reading-audio class=""audio-male"">[sound:Vocab-おおきさ-Male.mp3]</reading-audio><reading-audio class=""audio-female"">[sound:Vocab-おおきさ-Female.mp3]</reading-audio></div></div>"	"When a vocab has okurigana (hiragana attached to the kanji) it is probably going to be the kun'yomi reading. Since you learned the on'yomi reading with the kanji <jp>大</jp>, we'll have to use a mnemonic to remember this word.<br><br>_x000D_
_x000D_
When you saw the size of (pick something surprising), you said ""<reading><jp>おお</jp></reading> *#$@!"" Really imagine something surprising. Say the <jp>おお</jp> part out loud, as well. Think about the size of whatever you're looking at, too, and how big it is."	Vocabulary Reading	-	Vocabulary_Reading Level_1
1	十	numeral	じゅう	"<div class=""reading-grid""><div class=""reading-item""><reading><jp>じゅう</jp></reading><reading-audio class=""audio-male"">[sound:Vocab-じゅう-Male.mp3]</reading-audio><reading-audio class=""audio-female"">[sound:Vocab-じゅう-Female.mp3]</reading-audio></div></div>"	When a vocab is alone and consists of a single kanji like this, usually it uses the kun'yomi reading for the kanji. But, numbers are an exception and they use the on'yomi reading (which you learned when you learned the kanji). That means you know that this word's reading is <reading>じゅう</reading> already.	Vocabulary Reading	-	Vocabulary_Reading Level_1
1	三	numeral	さん	"<div class=""reading-grid""><div class=""reading-item""><reading><jp>さん</jp></reading><reading-audio class=""audio-male"">[sound:Vocab-さん-Male.mp3]</reading-audio><reading-audio class=""audio-female"">[sound:Vocab-さん-Female.mp3]</reading-audio></div></div>"	When a vocab is alone like this with no okurigana (hiragana attached to the kanji) it usually uses its kun'yomi reading. Numbers are an exception, though, and use the on'yomi reading. You learned the on'yomi reading when you learned this kanji, so you already know that the reading for this vocab is <reading>さん</reading>.	Vocabulary Reading	-	Vocabulary_Reading Level_1
1	三人	noun	さんにん	"<div class=""reading-grid""><div class=""reading-item""><reading><jp>さんにん</jp></reading><reading-audio class=""audio-male"">[sound:Vocab-さんにん-Male.mp3]</reading-audio><reading-audio class=""audio-female"">[sound:Vocab-さんにん-Female.mp3]</reading-audio></div></div>"	This jukugo (combo kanji) word uses the on'yomi readings that you learned when you learned the kanji. That means you should know the reading as long as you know the kanji.	Vocabulary Reading	-	Vocabulary_Reading Level_1
1	三つ	numeral	みっつ	"<div class=""reading-grid""><div class=""reading-item""><reading><jp>みっつ</jp></reading><reading-audio class=""audio-male"">[sound:Vocab-みっつ-Male.mp3]</reading-audio><reading-audio class=""audio-female"">[sound:Vocab-みっつ-Female.mp3]</reading-audio></div></div>"	"Since all of the ""number of things"" words all follow the same pattern (number plus <jp>つ</jp>), you really just have to remember the part before the <jp>つ</jp> (and then remember that the <jp>つ</jp> is in all of these). All of the readings are the kun'yomi reading, which means we'll have to use a mnemonic to remember them (you know the on'yomi reading of the kanji portion).<br><br>_x000D_
_x000D_
What thing do you have three of? The <vocabulary>three things</vocabulary> that you have are actually three versions of yourself. ""Who is the real one?"" you ask yourself. ""It's <reading>me</reading>!"" ""Wait, no, it's <reading>me</reading>!"" Just remember that there are three of you, and they're all saying ""me me me me me"" to try and prove that they're the real you."	Vocabulary Reading	-	Vocabulary_Reading Level_1
1	入る	intransitive verb, godan verb	はいる	"<div class=""reading-grid""><div class=""reading-item""><reading><jp>はいる</jp></reading><reading-audio class=""audio-male"">[sound:Vocab-はいる-Male.mp3]</reading-audio><reading-audio class=""audio-female"">[sound:Vocab-はいる-Female.mp3]</reading-audio></div></div>"	"When a vocab is a single kanji with okurigana, chances are it's going to be the kun'yomi reading, which you don't usually learn in the kanji (you usually learn the on'yomi reading). So, let's learn the kun'yomi reading for this word using its meaning.<br><br>_x000D_
_x000D_
When you <vocabulary>enter</vocabulary> the room, what do you do? You say ""<reading>Hi</reading>"" (<jp>はい</jp>) to everyone to the point of absurdity. ""Hi there. Oh hi Frank. Oh hi there Susan. Oh hi there lamp."""	Vocabulary Reading	-	Vocabulary_Reading Level_1
1	下げる	transitive verb, ichidan verb	さげる	"<div class=""reading-grid""><div class=""reading-item""><reading><jp>さげる</jp></reading><reading-audio class=""audio-male"">[sound:Vocab-さげる-Male.mp3]</reading-audio><reading-audio class=""audio-female"">[sound:Vocab-さげる-Female.mp3]</reading-audio></div></div>"	"Since this word has okurigana (hiragana attached to the kanji) you know that it's probably going to be the kun'yomi reading, which you didn't learn with the kanji. Here's a mnemonic to help you:<br><br>_x000D_
_x000D_
You want <vocabulary>to lower</vocabulary> a tree so you need a <reading>saw</reading> (<jp>さ</jp>). Lower the tree to the ground gently while you slowly saw it down!"	Vocabulary Reading	-	Vocabulary_Reading Level_1
1	上げる	transitive verb, ichidan verb	あげる	"<div class=""reading-grid""><div class=""reading-item""><reading><jp>あげる</jp></reading><reading-audio class=""audio-male"">[sound:Vocab-あげる-Male.mp3]</reading-audio><reading-audio class=""audio-female"">[sound:Vocab-あげる-Female.mp3]</reading-audio></div></div>"	"Since this word has okurigana (hiragana attached to the kanji) you know that it's probably going to use the kun'yomi reading, which you didn't learn with the kanji. Here's a mnemonic to help you:<br><br>_x000D_
_x000D_
You want <vocabulary>to raise</vocabulary> an <reading>a</reading>ardvark (<jp>あ</jp>) above your head. Why? Because even though aardvarks have long tongues, it can't reach the ants in the trees. But when you raise the aardvark it can get at those yummy ants!"	Vocabulary Reading	-	Vocabulary_Reading Level_1
1	二	numeral	に	"<div class=""reading-grid""><div class=""reading-item""><reading><jp>に</jp></reading><reading-audio class=""audio-male"">[sound:Vocab-に-Male.mp3]</reading-audio><reading-audio class=""audio-female"">[sound:Vocab-に-Female.mp3]</reading-audio></div></div>"	When a vocab word is a single kanji with no okurigana, it usually uses the kun'yomi reading. Numbers are an exception to this. Numbers use the on'yomi reading, which you've already learned by learning the kanji's reading! How nice!	Vocabulary Reading	-	Vocabulary_Reading Level_1
1	二人	noun	ふたり	"<div class=""reading-grid""><div class=""reading-item""><reading><jp>ふたり</jp></reading><reading-audio class=""audio-male"">[sound:Vocab-ふたり-Male.mp3]</reading-audio><reading-audio class=""audio-female"">[sound:Vocab-ふたり-Female.mp3]</reading-audio></div></div>"	The reading for this word is quite strange. If you know <jp>二つ</jp>'s reading, you can use that to remember the <jp>二</jp> part (<jp>ふた</jp>). But, the <jp>り</jp> that is the <jp>人</jp> is a total exception, something you won't see too often (though you may have seen it in <jp>一人</jp>). If you can use the reading of <jp>一人</jp> (aka if you've learned it already) then definitely use that. If not, do your best to remember the reading on your own. It's a strange one that doesn't connect to much else.	Vocabulary Reading	-	Vocabulary_Reading Level_1
1	二つ	numeral	ふたつ	"<div class=""reading-grid""><div class=""reading-item""><reading><jp>ふたつ</jp></reading><reading-audio class=""audio-male"">[sound:Vocab-ふたつ-Male.mp3]</reading-audio><reading-audio class=""audio-female"">[sound:Vocab-ふたつ-Female.mp3]</reading-audio></div></div>"	"Since all of the ""number of things"" words all follow the same pattern (number plus <jp>つ</jp>), you really just have to remember the part before the <jp>つ</jp> (and then remember that the <jp>つ</jp> is in all of these). All of the readings are the kun'yomi reading, which means we'll have to use a mnemonic to remember them (you know the on'yomi reading of the kanji portion).<br><br>_x000D_
_x000D_
So what thing do you have two of? The <vocabulary>two things</vocabulary> that you have consist of one foot and another <reading>foot</reading> (<jp>ふた</jp>). Remember from the on'yomi how you had two knees (for the reading <jp>に</jp>)? Now look further down your leg at one foot then over to the other foot. Two foot!"	Vocabulary Reading	-	Vocabulary_Reading Level_1
1	上	noun, suffix	うえ	"<div class=""reading-grid""><div class=""reading-item""><reading><jp>うえ</jp></reading><reading-audio class=""audio-male"">[sound:Vocab-うえ-Male.mp3]</reading-audio><reading-audio class=""audio-female"">[sound:Vocab-うえ-Female.mp3]</reading-audio></div></div>"	"When a vocab word is a single kanji and doesn't have okurigana (hiragana attached to the kanji) it usually will use the kun'yomi. Since you learned the on'yomi reading of the kanji, we'll need to use a mnemonic to learn the reading of this vocabulary word. <br><br>_x000D_
_x000D_
<vocabulary>Above</vocabulary> you is a huge weight. You're holding it up and struggling (it's heavy!). You look up and try to crane your neck to see how much it <reading>weigh</reading>s (<jp>うえ</jp>), but you can't see the numbers on the side of it. How long can you hold it above your head like this?"	Vocabulary Reading	-	Vocabulary_Reading Level_1
1	力いっぱい	adverb, expression	ちからいっぱい	"<div class=""reading-grid""><div class=""reading-item""><reading><jp>ちからいっぱい</jp></reading><reading-audio class=""audio-male"">[sound:Vocab-ちからいっぱい-Male.mp3]</reading-audio><reading-audio class=""audio-female"">[sound:Vocab-ちからいっぱい-Female.mp3]</reading-audio></div></div>"	<jp>力</jp> uses the same reading as you learned with the vocabulary. That's because this is basically two separate words stuck together.	Vocabulary Reading	-	Vocabulary_Reading Level_1
1	女	noun	おんな	"<div class=""reading-grid""><div class=""reading-item""><reading><jp>おんな</jp></reading><reading-audio class=""audio-male"">[sound:Vocab-おんな-Male.mp3]</reading-audio><reading-audio class=""audio-female"">[sound:Vocab-おんな-Female.mp3]</reading-audio></div></div>"	"When a word is a single kanji with no okurigana (hiragana attached to the kanji) it tends to use a kun'yomi reading. You didn't learn the kun'yomi reading when you learned the kanji itself, so let's use a mnemonic to remember the vocab word.<br><br>_x000D_
_x000D_
There's a woman in front of you. Who is she? She's the woman who lives <reading>on Ni</reading>nth (<jp>おんな</jp>) Street! "	Vocabulary Reading	-	Vocabulary_Reading Level_1
2	又	adverb, prefix	また	"<div class=""reading-grid""><div class=""reading-item""><reading><jp>また</jp></reading><reading-audio class=""audio-male"">[sound:Vocab-また-Male.mp3]</reading-audio><reading-audio class=""audio-female"">[sound:Vocab-また-Female.mp3]</reading-audio></div></div>"	"The reading you learned for the kanji is the same as the reading for this word. You won't have to learn it ""again."""	Vocabulary Reading	-	Vocabulary_Reading Level_2
2	四月	noun	しがつ	"<div class=""reading-grid""><div class=""reading-item""><reading><jp>しがつ</jp></reading><reading-audio class=""audio-male"">[sound:Vocab-しがつ-Male.mp3]</reading-audio><reading-audio class=""audio-female"">[sound:Vocab-しがつ-Female.mp3]</reading-audio></div></div>"	"This is a jukugo word, which usually means on'yomi readings from the kanji. If you know the readings of your kanji you'll know how to read this as well.<br><br>_x000D_
_x000D_
Also, this is a specific month, so it uses the <jp>がつ</jp> reading."	Vocabulary Reading	-	Vocabulary_Reading Level_2
2	玉	noun	たま	"<div class=""reading-grid""><div class=""reading-item""><reading><jp>たま</jp></reading><reading-audio class=""audio-male"">[sound:Vocab-たま-Male.mp3]</reading-audio><reading-audio class=""audio-female"">[sound:Vocab-たま-Female.mp3]</reading-audio></div></div>"	"This word uses the same reading as the one you learned when learning the kanji: <reading><span lang=""ja"">たま</span></reading>."	Vocabulary Reading	-	Vocabulary_Reading Level_2
2	本	noun	ほん	"<div class=""reading-grid""><div class=""reading-item""><reading><jp>ほん</jp></reading><reading-audio class=""audio-male"">[sound:Vocab-ほん-Male.mp3]</reading-audio><reading-audio class=""audio-female"">[sound:Vocab-ほん-Female.mp3]</reading-audio></div></div>"	The reading for this word is the same as the single kanji it comes from.	Vocabulary Reading	-	Vocabulary_Reading Level_2
2	白人	noun, の adjective	はくじん	"<div class=""reading-grid""><div class=""reading-item""><reading><jp>はくじん</jp></reading><reading-audio class=""audio-male"">[sound:Vocab-はくじん-Male.mp3]</reading-audio><reading-audio class=""audio-female"">[sound:Vocab-はくじん-Female.mp3]</reading-audio></div></div>"	As a jukugo word, it follows all the rules and uses the on'yomi readings from the kanji (both of which you know from learning the kanji).	Vocabulary Reading	-	Vocabulary_Reading Level_2
