1	力	りょく, りき	"<div class=""reading-grid""><div class=""reading-item""><h1>On'yomi</h1><reading><jp>りょく, りき</jp></reading></div><div class=""reading-item""><h1>Kun'yomi</h1><jp>ちから</jp></div><div class=""reading-item""><h1>Nanori</h1>None</div></div>"	"Who has the most Power of anyone? It's the <kanji>Power</kanji> Rangers. Who are they battling? <reading>Ricky</reading> (<jp>りき</jp>) the <reading>Rock</reading> (<jp>りょく</jp>) Monster.<br><br>

- Hint: Know anyone named <reading>Ricky</reading> (<jp>りき</jp>), even a famous person like Ricky Ricardo or Ricky Gervais? Put his face on the monster the <kanji>Power</kanji> Rangers are fighting. Also, imagine him throwing <reading>rocks</reading> (<jp>りょく</jp>) and hitting people with them. You should imagine it as more gruesome than Power Rangers was on the show. This is real, yo (and gruesome will help you to remember)."	Kanji Reading	-	Kanji_Reading Level_1
1	川	かわ	"<div class=""reading-grid""><div class=""reading-item""><h1>On'yomi</h1><jp>せん</jp></div><div class=""reading-item""><h1>Kun'yomi</h1><reading><jp>かわ</jp></reading></div><div class=""reading-item""><h1>Nanori</h1>None</div></div>"	"You're standing next to a <kanji>river</kanji> that's actually used as a <reading>ca</reading>r <reading>wa</reading>sh (<jp>かわ</jp>). <br><br>

- Hint: Imagine standing by the river, watching all those cars floating by. They start off really dirty, but the river washes them all clean."	Kanji Reading	-	Kanji_Reading Level_1
1	七	しち	"<div class=""reading-grid""><div class=""reading-item""><h1>On'yomi</h1><reading><jp>しち</jp></reading></div><div class=""reading-item""><h1>Kun'yomi</h1><jp>なな, なの</jp></div><div class=""reading-item""><h1>Nanori</h1>None</div></div>"	"You know this kanji means <kanji>Seven</kanji>, so let's use that to remember the reading too. <kanji>Seven</kanji> is a lucky number, usually, but this time it wasn't so good. <br><br>

<kanji>Seven</kanji> percent is all she got on her test after <reading>she chea</reading>ted (<jp>しち</jp>) on it.<br><br>

- Hint: How unbelievable is it that someone got <kanji>seven</kanji> percent on a test, especially if you try to cheat? Imagine the girl you loathe the most from school, and imagine her cheating on the test (it's important it's a girl, because of the ""she"" part in <reading>she chea</reading>ted (<jp>しち</jp>). Then, imagine your happiness when she's super upset about getting seven percent on it. Serves her right, obviously."	Kanji Reading	-	Kanji_Reading Level_1
1	十	じゅう	"<div class=""reading-grid""><div class=""reading-item""><h1>On'yomi</h1><reading><jp>じゅう</jp></reading></div><div class=""reading-item""><h1>Kun'yomi</h1><jp>とお</jp></div><div class=""reading-item""><h1>Nanori</h1>None</div></div>"	"This cross in particular has <kanji>ten</kanji> <reading>jew</reading>els (<jp>じゅう</jp>) on it. Two on each arm and two in the middle. That's ten jewels!<br><br>

- Hint: Picture the jewels on this cross. Maybe draw it out on a piece of paper so the visual really sticks. Each cross is really a symbol for different sets of ten things, and in this case, it's ten jewels."	Kanji Reading	-	Kanji_Reading Level_1
1	三	さん	"<div class=""reading-grid""><div class=""reading-item""><h1>On'yomi</h1><reading><jp>さん</jp></reading></div><div class=""reading-item""><h1>Kun'yomi</h1><jp>み</jp></div><div class=""reading-item""><h1>Nanori</h1>None</div></div>"	"<kanji>Three</kanji> is the number of chances you get with <reading>San</reading>ta-san (<jp>さん</jp>). He has a list, and when you get to three ""naughty things"" lines, that's it. You're on Santa-san's three strikes and you're out list.<br><br>

- Hint: Picture Santa-san sitting at his desk at the North Pole, eating cookies, and marking one, two, then finally three lines next to names. Once the third line appears, the kid doesn't get presents anymore."	Kanji Reading	-	Kanji_Reading Level_1
1	二	に	"<div class=""reading-grid""><div class=""reading-item""><h1>On'yomi</h1><reading><jp>に</jp></reading></div><div class=""reading-item""><h1>Kun'yomi</h1><jp>ふた</jp></div><div class=""reading-item""><h1>Nanori</h1>None</div></div>"	"Think of all the things you have <kanji>Two</kanji> of. What is the most important? Some would say eyes, some would say ears. I would say the <reading>knee</reading> (<jp>に</jp>) because if you didn't have them, it'd be really hard to go up stairs.<br><br>

- Hint: Imagine yourself without two knees, and see what it would be like. What would give you trouble? What couldn't you do? Just imagining this for a minute or two will help you to remember the reading of this kanji more effectively."	Kanji Reading	-	Kanji_Reading Level_1
1	女	じょ	"<div class=""reading-grid""><div class=""reading-item""><h1>On'yomi</h1><reading><jp>じょ</jp></reading></div><div class=""reading-item""><h1>Kun'yomi</h1><jp>おんな, め</jp></div><div class=""reading-item""><h1>Nanori</h1>None</div></div>"	"When you think of a <kanji>woman</kanji>, think of <reading>Jo</reading>-Anne (<jp>じょ</jp>), though she usually goes by just ""Jo.""<br><br>

- Hint: Whenever the reading <jp>じょ</jp> comes up, we will use the character Jo-Anne. She's quite a short woman, which is to help us differentiate <jp>じょ</jp> from <jp>じょう</jp> (who is the giant, oafish farmhand Jourm). <jp>じょ</jp> is a smaller lady, <jp>じょう</jp> is a giant man."	Kanji Reading	-	Kanji_Reading Level_1
2	又	また	"<div class=""reading-grid""><div class=""reading-item""><h1>On'yomi</h1>None</div><div class=""reading-item""><h1>Kun'yomi</h1><reading><jp>また</jp></reading></div><div class=""reading-item""><h1>Nanori</h1>None</div></div>"	"Your friends are starting to worry about you, because you're always sitting on that stool. ""What is the <reading>matter</reading> (<jp>また</jp>)  with you?"" they scream! You might want to imagine that all your friends have Jamaican and/or British accents to make this one fit a bit better!<br><br>

- Hint: Imagine your friends getting more and more annoyed with your constant stool-sitting habits! They really don't get it. What is the matter with you?! Why can't you just stand like everyone else? Don't you know sitting is the ""new smoking""!?"	Kanji Reading	-	Kanji_Reading Level_2
2	玉	たま	"<div class=""reading-grid""><div class=""reading-item""><h1>On'yomi</h1><jp>ぎょく</jp></div><div class=""reading-item""><h1>Kun'yomi</h1><reading><jp>たま</jp></reading></div><div class=""reading-item""><h1>Nanori</h1>None</div></div>"	"Think of someone curled up in a ball. It is someone you know / someone famous named “Tom” (<jp>たま</jp>).<br><br>

- Hint: So, who's in a ball? Which ""Tom"" did you choose?"	Kanji Reading	-	Kanji_Reading Level_2
2	本	ほん	"<div class=""reading-grid""><div class=""reading-item""><h1>On'yomi</h1><reading><jp>ほん</jp></reading></div><div class=""reading-item""><h1>Kun'yomi</h1><jp>もと</jp></div><div class=""reading-item""><h1>Nanori</h1>None</div></div>"	"<kanji>Book</kanji>s are one of the best ways to <reading>hone</reading> (<jp>ほん</jp>) your intellect, you know?<br><br>

- Hint: Just think about books and how you use them to hone your skills. Or read a book about honing things. Like swords."	Kanji Reading	-	Kanji_Reading Level_2
2	子	し, す	"<div class=""reading-grid""><div class=""reading-item""><h1>On'yomi</h1><reading><jp>し, す</jp></reading></div><div class=""reading-item""><h1>Kun'yomi</h1><jp>こ</jp></div><div class=""reading-item""><h1>Nanori</h1>None</div></div>"	"To remember the sounds  <jp>し</jp> and <jp>す</jp> we'll use these mnemonics:<br><br>

There is a <kanji>child</kanji> standing in front of you. You look closely at the child but something seems wrong. You rub your eyes and when you open them again there is a <reading>shee</reading>p (<jp>し</jp>) in a <reading>su</reading>it (<jp>す</jp>) in front of you. You yelp, blink, and it's back to being a child. Are... all children really just sheep in suits?!<br><br>

- Hint: The child runs away and you chase after it. Every time it's about to turn a corner it looks like a sheep in a suit again, but whenever you yell and point, it turns back. You're the only one who can see this sheep suit child!!"	Kanji Reading	-	Kanji_Reading Level_2
2	丸	まる	"<div class=""reading-grid""><div class=""reading-item""><h1>On'yomi</h1><jp>がん</jp></div><div class=""reading-item""><h1>Kun'yomi</h1><reading><jp>まる</jp></reading></div><div class=""reading-item""><h1>Nanori</h1>None</div></div>"	"Do you know about the adorable cat Maru? If not, you should check it out. May seem like a distraction, but if you come back knowing the reading for this kanji, then it's totally worth while.<br><br>

When you think about a circle, think about <reading>Maru</reading> all rolled up in a little circle, being super adorable. Don't tell me it doesn't melt your heart just thinking about it.<br><br>

Alternatively, you could also look at this kanji and think of Maru inside of a box, with his little tail sticking out of it. Whatever works best for you, just get yourself to ""Maru.""<br><br>

- Hint: Obviously if you ""don't know this reading"" well enough, you should watch some more Maru videos. I'll understand... just make sure you come back someday, okay?"	Kanji Reading	-	Kanji_Reading Level_2
2	正	せい, しょう	"<div class=""reading-grid""><div class=""reading-item""><h1>On'yomi</h1><reading><jp>せい, しょう</jp></reading></div><div class=""reading-item""><h1>Kun'yomi</h1><jp>ただ, まさ</jp></div><div class=""reading-item""><h1>Nanori</h1>None</div></div>"	"You did the <kanji>correct</kanji> thing, so the <reading>Shou</reading>gun (<jp>しょう</jp>) shows up to reward you! He holds out a shiny new <reading>sa</reading>ber (<jp>せい</jp>) in his hand, gently taps it onto each of your shoulders, and then hands it to you. It's big, curved and you love it.<br><br>

- Hint: Being correct got the Shougun to notice you AND a new saber. You better make sure to answer this kanji correctly in your reviews too, so you can keep being correct and have more nice things happen."	Kanji Reading	-	Kanji_Reading Level_2
2	土	ど, と	"<div class=""reading-grid""><div class=""reading-item""><h1>On'yomi</h1><reading><jp>ど, と</jp></reading></div><div class=""reading-item""><h1>Kun'yomi</h1><jp>つち</jp></div><div class=""reading-item""><h1>Nanori</h1>None</div></div>"	"Who spends a lot of time in <kanji>dirt</kanji>? <reading>Do</reading>gs (<jp>ど</jp>) do! Dogs dig in dirt, they roll in dirt, sometimes they try to eat dirt (which isn't so great).<br><br>

- Hint: Dogs and dirt just go together!"	Kanji Reading	-	Kanji_Reading Level_2
2	犬	いぬ	"<div class=""reading-grid""><div class=""reading-item""><h1>On'yomi</h1><jp>けん</jp></div><div class=""reading-item""><h1>Kun'yomi</h1><reading><jp>いぬ</jp></reading></div><div class=""reading-item""><h1>Nanori</h1>None</div></div>"	"You see an emu running towards you from off in the distance (strange to see an emu in these parts...). As it gets closer, you realize that it's not an emu at all, it's something that sounds the same, or similar... an <reading>inu</reading>!<br><br>

- Hint: There's a good chance you know the word for dog in Japanese already too. If so, you're ahead of the game. If not, do your best to learn the reading before moving on."	Kanji Reading	-	Kanji_Reading Level_2
2	夕	ゆう	"<div class=""reading-grid""><div class=""reading-item""><h1>On'yomi</h1><jp>せき</jp></div><div class=""reading-item""><h1>Kun'yomi</h1><reading><jp>ゆう</jp></reading></div><div class=""reading-item""><h1>Nanori</h1>None</div></div>"	"The <kanji>evening</kanji> is when all the <reading>you</reading>ths (<jp>ゆう</jp>) come outside to play.<br><br>

- Hint: Young people love staying up the entire evening doing youth-people things, and it's really obnoxious for us curmudgeonly folk.<br><br>

- Hint: Note: All the <jp>ゆう</jp> readings will use the word ""youths"" for the reading mnemonic. You can think of these ""youths"" as a group of younger people who cause a lot of the problems in this world, just like how people treat millennials nowadays."	Kanji Reading	-	Kanji_Reading Level_2
2	出	しゅつ	"<div class=""reading-grid""><div class=""reading-item""><h1>On'yomi</h1><reading><jp>しゅつ</jp></reading></div><div class=""reading-item""><h1>Kun'yomi</h1><jp>で, だ</jp></div><div class=""reading-item""><h1>Nanori</h1>None</div></div>"	"As you're trying to <kanji>exit</kanji> this mountain range, you suddenly realize that someone is actually hunting you. What? Make sure to feel that sudden realization. It's crazy. Then, you find the exit and run towards it. Sadly, the hunter is waiting there, and he <reading>shoots you</reading> (<jp>しゅつ</jp>) through the leg, knocking you down.<br><br>

- Hint: Focus on the surprise of realizing you're being hunted while trying to find the exit to the mountain range, then focus on the next part, where you get shot. View it in your head as the hunter shooting you. Powww!"	Kanji Reading	-	Kanji_Reading Level_2
2	目	め	"<div class=""reading-grid""><div class=""reading-item""><h1>On'yomi</h1><jp>もく</jp></div><div class=""reading-item""><h1>Kun'yomi</h1><reading><jp>め</jp></reading></div><div class=""reading-item""><h1>Nanori</h1>None</div></div>"	"Your <kanji>eyes</kanji> are important to you, right? Sadly, one of your eyes is missing right now, because a sheep grabbed it and pulled it out, and is now running away from you, yelling his sheep call.... ""<reading>Mehhhhhh</reading> (<jp>め</jp>)!""<br><br>

- Hint: Of course, feel the pain of your eye being gone... and struggle to get it back. You eventually give up because the sheep is too fast, but then you come up with an idea. What if I call out back to the sheep in its own language? Go ahead and cover one eye and start making ""MEHHH"" noises to see if you can get the sheep to come back to you and give you your eye. It's up to you whether it works or not, but be sure to feel frustrated by its reaction, or happy by it. Either one works."	Kanji Reading	-	Kanji_Reading Level_2
2	了	りょう	"<div class=""reading-grid""><div class=""reading-item""><h1>On'yomi</h1><reading><jp>りょう</jp></reading></div><div class=""reading-item""><h1>Kun'yomi</h1>None</div><div class=""reading-item""><h1>Nanori</h1>None</div></div>"	"How does the fish lure maker test his newly <kanji>finish</kanji>ed lure out? The one he just finished? He gets in a <reading>row</reading> (<jp>りょう</jp>) boat and rows out into the sea.<br><br>

- Hint: Make him think that he can’t just use his new lure on the side of the lake / ocean / whatever. He has to get out there, but unfortunately all he has is a crappy row boat. Imagine the row boat being terrible, leaky, and dangerous, which is why you’re surprised when he goes for it. That’s a terrible row boat to use! If you do this, you'll focus your mind on the rowboat part of things, which will help you to remember the reading of this kanji."	Kanji Reading	-	Kanji_Reading Level_2
2	火	か	"<div class=""reading-grid""><div class=""reading-item""><h1>On'yomi</h1><reading><jp>か</jp></reading></div><div class=""reading-item""><h1>Kun'yomi</h1><jp>ひ, ほ</jp></div><div class=""reading-item""><h1>Nanori</h1>None</div></div>"	"Whenever we need to remember <jp>か</jp>, we use the word <reading>car</reading>.<br><br>

For this kanji, when we think <kanji>fire</kanji>, we ought to think of something on fire. What's on fire? It's obviously your very own <reading>car</reading> (<jp>か</jp>)! Oh Goddd NOOO!<br><br>

- Hint: Oh no... Oh no!! If you don't have a <reading>car</reading>, imagine what it'd feel like if your car just exploded and burned down. If you do have a car, imagine your own car in this situation. It should be a terrible feeling, if you imagine it well enough. So, when you think <kanji>fire</kanji>, remember the fear you had when your car was given to the flames. Now you have to walk everywhere, sad :("	Kanji Reading	-	Kanji_Reading Level_2
2	五	ご	"<div class=""reading-grid""><div class=""reading-item""><h1>On'yomi</h1><reading><jp>ご</jp></reading></div><div class=""reading-item""><h1>Kun'yomi</h1><jp>いつ</jp></div><div class=""reading-item""><h1>Nanori</h1>None</div></div>"	"<kanji>Five</kanji> is the number of buildings <reading>Go</reading>dzilla (<jp>ご</jp>) will knock down. Oh, look! There he goes now.<br><br>

- Hint: One, two, three, four, five—GODZILLA IS HERE GO GO, RUN!"	Kanji Reading	-	Kanji_Reading Level_2
2	四	し	"<div class=""reading-grid""><div class=""reading-item""><h1>On'yomi</h1><reading><jp>し</jp></reading></div><div class=""reading-item""><h1>Kun'yomi</h1><jp>よん, よ</jp></div><div class=""reading-item""><h1>Nanori</h1>None</div></div>"	"This amazing feat, which turned you into a <kanji>four</kanji> sided square, has you looking like a four sided animal: the <reading>shee</reading>p (<jp>し</jp>). Look at yourself in the mirror and see an adorable four-sided sheep looking back at you. (You can't see the other sides because mirrors aren't 3D and whatnot. So you're a bit cartoonish.)<br><br>

- Hint: What's better than one four sided sheep?"	Kanji Reading	-	Kanji_Reading Level_2
2	才	さい	"<div class=""reading-grid""><div class=""reading-item""><h1>On'yomi</h1><reading><jp>さい</jp></reading></div><div class=""reading-item""><h1>Kun'yomi</h1>None</div><div class=""reading-item""><h1>Nanori</h1>None</div></div>"	"You check your <kanji>genius</kanji> trap, and there's a genius stuck in the barbs! You know it's a genius because they're actually a <reading>cy</reading>borg (<jp>さい</jp>).<br><br>

- Hint: Cyborgs have brain implants, so they're definitely all geniuses."	Kanji Reading	-	Kanji_Reading Level_2
2	手	て	"<div class=""reading-grid""><div class=""reading-item""><h1>On'yomi</h1><jp>しゅ, ず</jp></div><div class=""reading-item""><h1>Kun'yomi</h1><reading><jp>て</jp></reading></div><div class=""reading-item""><h1>Nanori</h1>None</div></div>"	"To remember the reading <jp>て</jp> we will use the word ""Television."" You have great hands. Go ahead and look at them. OH MY GOD. You have little <reading>te</reading>levisions (<jp>て</jp>) on your hands. They are playing the dumbest show you can think of, too, both hands at the same time.<br><br>

- Hint: You try to shake your hands off, but it's no good. The televisions are stuck, and the volume won't go down. You have no idea how you got these televisions on your hands. All you know is that you want them off right this instant."	Kanji Reading	-	Kanji_Reading Level_2
2	天	てん	"<div class=""reading-grid""><div class=""reading-item""><h1>On'yomi</h1><reading><jp>てん</jp></reading></div><div class=""reading-item""><h1>Kun'yomi</h1><jp>あま</jp></div><div class=""reading-item""><h1>Nanori</h1>None</div></div>"	"<kanji>Heaven</kanji>... nowadays, people aren't all that good. Things have gotten bad. That's why the acceptance rate to get into heaven is only <reading>ten</reading> (<jp>てん</jp>) percent!<br><br>

- Hint: Imagine yourself in line to get into heaven. You're super worried, because you're not sure if you'll get in. You heard there was a one in <reading>ten</reading> chance... those aren't good odds. Feel nervous in your imagination. Feel worried. Feel the pressure as you get closer and closer to the gate... will you make it?? Ten percent!"	Kanji Reading	-	Kanji_Reading Level_2
2	王	おう	"<div class=""reading-grid""><div class=""reading-item""><h1>On'yomi</h1><reading><jp>おう</jp></reading></div><div class=""reading-item""><h1>Kun'yomi</h1>None</div><div class=""reading-item""><h1>Nanori</h1>None</div></div>"	"When you see the <kanji>king</kanji> you need to say, ""<reading>Oh</reading> (<jp>おう</jp>) King! Oh King, oh no, oh why are you looking at me like that? Oh King... you aren't going to chop off my head are you? OH NO!""<br><br>

- Hint: You need to be polite when you talk to the king and add ""Oh"" to the beginning, otherwise the king will be pretty angry and bad things might happen.<br><br>

- Hint: We're going to use the <jp>王</jp> kanji for all <jp>おう</jp> mnemonics from now on. So make sure you always remember to say <jp>おう</jp> King!"	Kanji Reading	-	Kanji_Reading Level_2
2	左	さ	"<div class=""reading-grid""><div class=""reading-item""><h1>On'yomi</h1><reading><jp>さ</jp></reading></div><div class=""reading-item""><h1>Kun'yomi</h1><jp>ひだり</jp></div><div class=""reading-item""><h1>Nanori</h1>None</div></div>"	"In their <kanji>left</kanji> hands, the narwhals all hold <reading>saw</reading>s (<jp>さ</jp>). That's because the ice for their homes is already there, so they just need to saw away at them to make the shapes they want. Narwhal construction is actually very simple.<br><br>

- Hint: If you're right-handed, imagine trying to use these left-handed saws. It flips and flops all over until you drop it. But if you're left-handed it feels just right!"	Kanji Reading	-	Kanji_Reading Level_2
