1	人	Person	"<p class=""element-item primary""> Person </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>人</jp-symbol></span><p>Person</p></radical></div>"	"Remember how the radical version of this kanji meant <radical>person</radical> because it's a person walking from the side with their arms down? Well this is a <kanji>person</kanji> too!<br><br>

- Hint: Know the radicals, and you shall know the kanji."	Kanji Meaning	-	Kanji_Meaning Level_1
1	力	Power,Strength	"<p class=""element-item primary""> Power </p>,<p class=""element-item""> Strength </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>力</jp-symbol></span><p>Power</p></radical></div>"	"The radical and the meaning of this kanji are the same. Both are <kanji>Power</kanji>.<br><br>

- Hint: If you know the radicals, you should be feeling fine... No, you should feel powerful!"	Kanji Meaning	-	Kanji_Meaning Level_1
1	川	River	"<p class=""element-item primary""> River </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>川</jp-symbol></span><p>River</p></radical></div>"	"The <radical>river</radical> radical and the <kanji>river</kanji> kanji are the same as each other!<br><br>

- Hint: So, if you know the radical you know the kanji as well."	Kanji Meaning	-	Kanji_Meaning Level_1
1	七	Seven	"<p class=""element-item primary""> Seven </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>七</jp-symbol></span><p>Seven</p></radical></div>"	"Lucky for you (as is the case with many of the lower-stroke kanji), this kanji is the same as the radical you've already learned. The radical that makes up this kanji is <radical>seven</radical> and the kanji (which is exactly the same) is also <kanji>seven</kanji>. So, if you know the radical, you know the meaning of the kanji as well.<br><br>

- Hint: Make sure you know your radicals well and you'll be A-Okay on this one!"	Kanji Meaning	-	Kanji_Meaning Level_1
1	十	Ten	"<p class=""element-item primary""> Ten </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>十</jp-symbol></span><p>Cross</p></radical></div>"	"This <radical>cross</radical> is the symbol for the number <kanji>ten</kanji>. A good way to remember this is to think about all the religions that have crosses and also important sets of tens. <br><br>

- Hint: If you're familiar with Christianity, they have a cross and ten commandments. Cross = ten, you see?"	Kanji Meaning	-	Kanji_Meaning Level_1
1	三	Three	"<p class=""element-item primary""> Three </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>一</jp-symbol></span><p>Ground</p></radical><radical class=""component""><span><jp-symbol>二</jp-symbol></span><p>Two</p></radical></div>"	"This kanji is made up of the ground radical (which also happens to be the kanji for ""one"") and the radical for two. Combine <radical>one</radical> and <radical>two</radical> together and what do you get? <kanji>Three</kanji>!<br><br>

- Hint: This one should be pretty self explanatory! Even easier, you can look at this kanji and see it has three straight lines. You know what one looks like. You know what two looks like. So... this is three!"	Kanji Meaning	-	Kanji_Meaning Level_1
1	二	Two	"<p class=""element-item primary""> Two </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>二</jp-symbol></span><p>Two</p></radical></div>"	"The kanji <kanji>two</kanji> and the radical <radical>two</radical> are the exact same things. Therefore, you know the kanji for two already!<br><br>

- Hint: More simply put, you can just know that this kanji is the double of One. It's two lines, that's not all that hard to remember!"	Kanji Meaning	-	Kanji_Meaning Level_1
1	女	Woman	"<p class=""element-item primary""> Woman </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>女</jp-symbol></span><p>Woman</p></radical></div>"	"The radical for <radical>woman</radical> and the kanji for <kanji>woman</kanji> are exactly the same.<br><br>

- Hint: That means if you know your radicals well, you know the meaning of this kanji as well! How swell."	Kanji Meaning	-	Kanji_Meaning Level_1
2	又	Again	"<p class=""element-item primary""> Again </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>又</jp-symbol></span><p>Stool</p></radical></div>"	"You're sitting on your <radical>stool</radical> <kanji>again</kanji>!!?<br><br>

- Hint: Imagine your super comfy, state-of-the-art stool. You take it everywhere with you, and you're always sitting on it. Again, and again, and <kanji>again</kanji>. You love that stool."	Kanji Meaning	-	Kanji_Meaning Level_2
2	玉	Ball	"<p class=""element-item primary""> Ball </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>王</jp-symbol></span><p>King</p></radical><radical class=""component""><span><jp-symbol>丶</jp-symbol></span><p>Drop</p></radical></div>"	"The <radical>king</radical> has something in his hand that he's <radical>drop</radical>ping... but it bounces too! He's bouncing a <kanji>ball</kanji><br><br>

- Hint: This kanji looks just like a king bouncing a <kanji>ball</kanji>, no? If not, imagine the kanji itself bouncing the drop (the <kanji>ball</kanji>) over and over again, then laying some hoops like a pro."	Kanji Meaning	-	Kanji_Meaning Level_2
2	本	Book,Origin,Real,Main	"<p class=""element-item primary""> Book </p>,<p class=""element-item""> Origin </p>,<p class=""element-item""> Real </p>,<p class=""element-item""> Main </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>本</jp-symbol></span><p>Book</p></radical></div>"	"The kanji and the radical are the same, so remembering the meaning of this kanji is as simple as making sure you know the radical for <radical>book</radical> first! If you know the radical, you know this kanji means <kanji>book</kanji> as well.<br><br>

Take note that the second, third, and fourth meanings of this kanji are <kanji>origin</kanji>, <kanji>real</kanji>, and <kanji>main</kanji>. You can figure this out by thinking about how books mainly have their origins in real life.<br><br>

- Hint: Make sure you know those radicals, yo! And good luck with all the meanings (sorry sorry sorry)."	Kanji Meaning	-	Kanji_Meaning Level_2
2	子	Child,Kid	"<p class=""element-item primary""> Child </p>,<p class=""element-item""> Kid </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>子</jp-symbol></span><p>Child</p></radical></div>"	"The <radical>child</radical> radical and the <kanji>child</kanji> kanji are exactly the same.<br><br>

- Hint: So, if you know your radicals, you know your kanji as well! This won't last forever (where radicals are exactly the same as the kanji) so enjoy it while the kanji are still small and simple!"	Kanji Meaning	-	Kanji_Meaning Level_2
2	丸	Circle,Circular,Round	"<p class=""element-item primary""> Circle </p>,<p class=""element-item""> Circular </p>,<p class=""element-item""> Round </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>九</jp-symbol></span><p>Nine</p></radical><radical class=""component""><span><jp-symbol>丶</jp-symbol></span><p>Drop</p></radical></div>"	"What's something with <radical>nine</radical> sides? Just add a <radical>drop</radical> and you'll have something that's almost a <kanji>circle</kanji>.<br><br>

- Hint: It's not quite a <kanji>circle</kanji> though. You just need to add a <radical>drop</radical> of liquid to the edges to smooth it out to become a full circle."	Kanji Meaning	-	Kanji_Meaning Level_2
2	正	Correct	"<p class=""element-item primary""> Correct </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>一</jp-symbol></span><p>Ground</p></radical><radical class=""component""><span><jp-symbol>止</jp-symbol></span><p>Stop</p></radical></div>"	"There is a line on the <radical>ground</radical> so you <radical>stop</radical> and a giant sign pops up that says <kanji>CORRECT</kanji>! You obeyed the rules of the road and did the correct thing.<br><br>

- Hint: Imagine walking, staring at the ground until you come across a line that you're supposed to stop at. If you stop, the big ""correct"" sign appears, chiming a happy tune."	Kanji Meaning	-	Kanji_Meaning Level_2
2	土	Dirt,Soil,Earth,Ground	"<p class=""element-item primary""> Dirt </p>,<p class=""element-item""> Soil </p>,<p class=""element-item""> Earth </p>,<p class=""element-item""> Ground </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>土</jp-symbol></span><p>Dirt</p></radical></div>"	"The <radical>dirt</radical> radical and the <kanji>dirt</kanji> kanji are the same!<br><br>

- Hint: As long as you know the radical dirt, you know the kanji dirt."	Kanji Meaning	-	Kanji_Meaning Level_2
2	犬	Dog	"<p class=""element-item primary""> Dog </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>犬</jp-symbol></span><p>Dog</p></radical></div>"	"The <radical>dog</radical> radical and <kanji>dog</kanji> kanji are exactly the same!<br><br>

- Hint: Soon there will be very few kanji/radical-same combos ... so enjoy it while you can."	Kanji Meaning	-	Kanji_Meaning Level_2
2	夕	Evening	"<p class=""element-item primary""> Evening </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>夕</jp-symbol></span><p>Evening</p></radical></div>"	"The <radical>evening</radical> radical and the <kanji>evening</kanji> kanji are the same. If you know the radical you know the meaning of the kanji.<br><br>

- Hint: Do what you're meant to do. Study those radicals!"	Kanji Meaning	-	Kanji_Meaning Level_2
2	出	Exit	"<p class=""element-item primary""> Exit </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>山</jp-symbol></span><p>Mountain</p></radical></div>"	"There are two <radical>mountains</radical> in front of you... and probably a bunch more around you too. You are in a pass, and don't know how to get out. You are frantically looking for the <kanji>exit</kanji> before you freeze to death. The most important thing is to find the exit from this mountain range - your life depends on it.<br><br>

- Hint: In your imagination, really feel like your life depends on getting out. The important part is the feeling of ""needing to get out of the mountain pass."" If you have this feeling, you'll be more likely to remember that this kanji means exit, because that's what you want to do when you see this kanji."	Kanji Meaning	-	Kanji_Meaning Level_2
2	目	Eye	"<p class=""element-item primary""> Eye </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>目</jp-symbol></span><p>Eye</p></radical></div>"	"The <radical>eye</radical> radical and <kanji>eye</kanji> kanji are the same as each other, so now you know them both.<br><br>

- Hint: Well... you'll know them both as long as you studied your radicals, young grasshopper. If you didn't, then you're just a young grasshopper who needs to study their radicals."	Kanji Meaning	-	Kanji_Meaning Level_2
2	了	Finish,Complete,End	"<p class=""element-item primary""> Finish </p>,<p class=""element-item""> Complete </p>,<p class=""element-item""> End </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>亅</jp-symbol></span><p>Barb</p></radical></div>"	"Think about it this way. There is a famous fishing lure inventor, working on his best work ever. He’s old, and he’s been trying to make the best fishing lure for the last 50 years, and knows this will be his last invention. Then he figures it out. He takes one <radical>barb</radical>, and connects the end of it to the top of another <radical>barb</radical>. When he does this, he knows his work is finally <kanji>finish</kanji>ed.<br><br>

- Hint: Make sure you look at this amazing fishing lure too - hold it in your hand, see the two barbs fused together. Think about how strange this lure is. Is this really the best in the world? Will this really finish all other fishing lures?"	Kanji Meaning	-	Kanji_Meaning Level_2
2	火	Fire	"<p class=""element-item primary""> Fire </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>火</jp-symbol></span><p>Fire</p></radical></div>"	"The <radical>fire</radical> radical and the <kanji>fire</kanji> kanji are the same as each other.<br><br>

- Hint: If you know the radicals then this one is EZPZ."	Kanji Meaning	-	Kanji_Meaning Level_2
2	五	Five	"<p class=""element-item primary""> Five </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>五</jp-symbol></span><p>Five</p></radical></div>"	"The <radical>five</radical> radical and the <kanji>five</kanji> kanji are the same.<br><br>

- Hint: Know your radicals, friend-o."	Kanji Meaning	-	Kanji_Meaning Level_2
2	四	Four	"<p class=""element-item primary""> Four </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>口</jp-symbol></span><p>Mouth</p></radical><radical class=""component""><span><jp-symbol>儿</jp-symbol></span><p>Legs</p></radical></div>"	"Imagine contorting yourself in such a way that your <radical>legs</radical> end up inside your <radical>mouth</radical>. You have bent your body in all the wrong ways in order to achieve this. In fact, if you look at yourself, you look like a square now... You're just a person with <kanji>four</kanji> sides.<br><br>

- Hint: If you can get to square, you should be able to get to four as well, since squares always have four sides."	Kanji Meaning	-	Kanji_Meaning Level_2
2	才	Genius	"<p class=""element-item primary""> Genius </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>一</jp-symbol></span><p>Ground</p></radical><radical class=""component""><span><jp-symbol>亅</jp-symbol></span><p>Barb</p></radical><radical class=""component""><span><jp-symbol>丿</jp-symbol></span><p>Slide</p></radical></div>"	"On the <radical>ground</radical> you put <radical>barb</radical>s at the bottom of a <radical>slide</radical> because you're a <kanji>genius</kanji> trying to catch another <kanji>genius</kanji>.<br><br>

- Hint: Imagine yourself placing the barbs in front of the slide, thinking about how your genius plan will surely catch another genius."	Kanji Meaning	-	Kanji_Meaning Level_2
2	手	Hand	"<p class=""element-item primary""> Hand </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>手</jp-symbol></span><p>Hand</p></radical></div>"	"The <radical>hand</radical> radical and the <kanji>hand</kanji> kanji are identical in looks and meaning! That should make things easy!<br><br>

- Hint: Make sure you're studying your radicals. It won't be forever that radicals and kanji overlap so nicely like this!"	Kanji Meaning	-	Kanji_Meaning Level_2
2	天	Heaven	"<p class=""element-item primary""> Heaven </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>天</jp-symbol></span><p>Heaven</p></radical></div>"	"The radical <radical>heaven</radical> is the same as the kanji <kanji>heaven</kanji>, making this an easy kanji to memorize.<br><br>

- Hint: If you know your radicals well (and you should!) you know the meaning of this kanji well, as well!"	Kanji Meaning	-	Kanji_Meaning Level_2
2	王	King	"<p class=""element-item primary""> King </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>王</jp-symbol></span><p>King</p></radical></div>"	"The <radical>king</radical> radical and the <kanji>king</kanji> kanji are the same!<br><br>

- Hint: Hopefully you're a <kanji>king</kanji> of radicals... because if you are, this kanji was super easy for you!"	Kanji Meaning	-	Kanji_Meaning Level_2
2	左	Left	"<p class=""element-item primary""> Left </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>ナ</jp-symbol></span><p>Narwhal</p></radical><radical class=""component""><span><jp-symbol>工</jp-symbol></span><p>Construction</p></radical></div>"	"<radical>Narwhal</radical>s do <radical>construction</radical> with their left hands (or flippers, I guess). That's because all narwhals are left-handed!<br><br>

- Hint: Picture a bunch of narwhals constructing an underwater ice village. They're all working away with their left hands."	Kanji Meaning	-	Kanji_Meaning Level_2
2	中	Middle,In,Inside,Center	"<p class=""element-item primary""> Middle </p>,<p class=""element-item""> In </p>,<p class=""element-item""> Inside </p>,<p class=""element-item""> Center </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>中</jp-symbol></span><p>Middle</p></radical></div>"	"The radical <radical>Middle</radical> and the kanji <kanji>Middle</kanji> are both the same. So if you know one, you know the other.<br><br>

- Hint: Make sure you're studying your radicals, otherwise you might find yourself in the middle of a kanji-learning problem."	Kanji Meaning	-	Kanji_Meaning Level_2
2	月	Moon,Month	"<p class=""element-item primary""> Moon </p>,<p class=""element-item""> Month </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>月</jp-symbol></span><p>Moon</p></radical></div>"	"The <kanji>moon</kanji> kanji is made up of the <radical>moon</radical> radical.<br><br>

- Hint: This should be EZPZ as long as you know the radicals already!"	Kanji Meaning	-	Kanji_Meaning Level_2
2	々	Repeater,Repetition,Reduplication,Iteration Mark	"<p class=""element-item primary""> Repeater </p>,<p class=""element-item""> Repetition </p>,<p class=""element-item""> Reduplication </p>,<p class=""element-item""> Iteration Mark </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>勹</jp-symbol></span><p>Prison</p></radical><radical class=""component""><span><jp-symbol>丶</jp-symbol></span><p>Drop</p></radical></div>"	"This is a strange kanji because it doesn't really mean anything at all. In fact, what it does is it repeats the kanji that comes before it. For example: <jp>人々</jp> is actually <jp>人人</jp>. This kanji shows up whenever there's a repeating kanji, because it's often easier to write than writing a more complicated kanji twice. That's why this kanji is the <kanji>repeater</kanji>. It repeats what comes before it.<br><br>

To remember that this kanji is the repeater, though, think of a <radical>drop</radical> of water dripping into a <radical>prison</radical>. Drip drop drip drop. It does that over and over again, driving the prisoners nuts. But it never stops. It just repeats over and over.<br><br>

- Hint: Since this kanji doesn't really have a meaning as much as it does a function, try to change the way you think about it when you're memorizing it."	Kanji Meaning	-	Kanji_Meaning Level_2
2	田	Rice Paddy,Rice Field,Field	"<p class=""element-item primary""> Rice Paddy </p>,<p class=""element-item""> Rice Field </p>,<p class=""element-item""> Field </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>田</jp-symbol></span><p>Rice Paddy</p></radical></div>"	"The <radical>rice paddy</radical> radical and the <kanji>rice paddy</kanji> kanji are the same, making this one super easy to remember, at least meaning-wise.<br><br>

- Hint: Just know your radicals, and you will know your kanji as well."	Kanji Meaning	-	Kanji_Meaning Level_2
2	右	Right	"<p class=""element-item primary""> Right </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>ナ</jp-symbol></span><p>Narwhal</p></radical><radical class=""component""><span><jp-symbol>口</jp-symbol></span><p>Mouth</p></radical></div>"	"<radical>Narwhal</radical> <radical>mouth</radical>s are on the <kanji>right</kanji> side of their head. In fact, some people didn't think they had mouths at all because they weren't looking from the right. Rookie mistake.<br><br>

- Hint: Imagine looking at a narwhal from the front. No mouth. Now look at it from the right. Mouth!"	Kanji Meaning	-	Kanji_Meaning Level_2
2	六	Six	"<p class=""element-item primary""> Six </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>亠</jp-symbol></span><p>Lid</p></radical><radical class=""component""><span><jp-symbol>ハ</jp-symbol></span><p>Fins</p></radical></div>"	"Just imagine a beast with a <radical>lid</radical> for a head and <radical>fins</radical> for feet, running around looking as insane as possible (really imagine it!). When it runs up to you, it shows you the top of its lid-head. On it is written the numbers 666. Why? Because it's a spawn of the devil, and the number <kanji>six</kanji> is the devil's number.<br><br>

- Hint: Imagine this beast doing various crazy things, the crazier the better (to help you remember). Make sure all these things are associated with the devil and the devil's number (<kanji>six</kanji>), so you can remember the meaning of this kanji."	Kanji Meaning	-	Kanji_Meaning Level_2
2	小	Small,Little	"<p class=""element-item primary""> Small </p>,<p class=""element-item""> Little </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>小</jp-symbol></span><p>Small</p></radical></div>"	"The <radical>small</radical> radical and the <kanji>small</kanji> kanji are exactly the same.<br><br>

- Hint: Knowing radicals sure is nice, huh?"	Kanji Meaning	-	Kanji_Meaning Level_2
2	立	Stand	"<p class=""element-item primary""> Stand </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>立</jp-symbol></span><p>Stand</p></radical></div>"	"The radical <radical>stand</radical> and the kanji <kanji>stand</kanji> are the same thing, so now you know them both.<br><br>

- Hint: If you're keeping up with your radical studies, you're also keeping up with your kanji studies!"	Kanji Meaning	-	Kanji_Meaning Level_2
2	丁	Street	"<p class=""element-item primary""> Street </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>丁</jp-symbol></span><p>Street</p></radical></div>"	"The kanji and the radical that look like this are exactly the same. They are both <kanji>street</kanji>.<br><br>

- Hint: As long as you know the radical street, you know the kanji street."	Kanji Meaning	-	Kanji_Meaning Level_2
2	日	Sun,Day	"<p class=""element-item primary""> Sun </p>,<p class=""element-item""> Day </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>日</jp-symbol></span><p>Sun</p></radical></div>"	"The <radical>sun</radical> radical and <kanji>sun</kanji> kanji are the same, huzzah! Also, if you want to remember <kanji>day</kanji> as well, you can just think about how a day is the time it takes for the sun to cross the sky.<br><br>

- Hint: The radical for this one is easy too, making the meaning for this kanji super easy as well!"	Kanji Meaning	-	Kanji_Meaning Level_2
2	刀	Sword,Katana	"<p class=""element-item primary""> Sword </p>,<p class=""element-item""> Katana </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>刀</jp-symbol></span><p>Sword</p></radical></div>"	"The radical and the meaning of this kanji are almost the same! The radical is <radical>sword</radical>, but we're learning Japanese, so can you name a Japanese <kanji>sword</kanji>? That's right, the most common is a <kanji>katana</kanji>, which happens to be the meaning of this kanji as well.<br><br>

- Hint: The progression on this one is important. When you think ""sword"" you have to think, ""What kinds of swords do Japanese people have?"" Then you'll reach the meaning of this kanji on your own."	Kanji Meaning	-	Kanji_Meaning Level_2
2	千	Thousand	"<p class=""element-item primary""> Thousand </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>千</jp-symbol></span><p>Thousand</p></radical></div>"	"This kanji looks like and means the same thing as the radical, which makes it particularly easy to remember.<br><br>

- Hint: As long as you know the radical <radical>thousand</radical> then you know the kanji <kanji>thousand</kanji> as well!"	Kanji Meaning	-	Kanji_Meaning Level_2
2	木	Tree,Wood	"<p class=""element-item primary""> Tree </p>,<p class=""element-item""> Wood </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>木</jp-symbol></span><p>Tree</p></radical></div>"	"This is another kanji that is the same as the radical. Both <radical>tree</radical> and <kanji>tree</kanji> are the same in looks and meaning.<br><br>

- Hint: So, how are those radicals doing? Do you know them well?"	Kanji Meaning	-	Kanji_Meaning Level_2
2	水	Water	"<p class=""element-item primary""> Water </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>水</jp-symbol></span><p>Water</p></radical></div>"	"The <radical>water</radical> radical and the <kanji>water</kanji> kanji are the same.<br><br>

- Hint: So as long as you know the radicals, you know the kanji."	Kanji Meaning	-	Kanji_Meaning Level_2
2	白	White	"<p class=""element-item primary""> White </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>白</jp-symbol></span><p>White</p></radical></div>"	"The radical <radical>white</radical> and the kanji <kanji>white</kanji> are the same.<br><br>

- Hint: Study your radicals hard! Most important thing!"	Kanji Meaning	-	Kanji_Meaning Level_2
2	文	Writing,Sentence	"<p class=""element-item primary""> Writing </p>,<p class=""element-item""> Sentence </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>文</jp-symbol></span><p>Writing</p></radical></div>"	"The kanji and the radical are the same, so remembering the meaning of this kanji is as simple as making sure you know the radical for <radical>writing</radical> first! If you know the radical, you know this kanji means <kanji>writing</kanji> as well.<br><br>

- Hint: Make sure you know those radicals, yo!"	Kanji Meaning	-	Kanji_Meaning Level_2
2	円	Yen,Round,Circle	"<p class=""element-item primary""> Yen </p>,<p class=""element-item""> Round </p>,<p class=""element-item""> Circle </p>"	"<div class=""component-grid""><radical class=""component""><span><jp-symbol>冂</jp-symbol></span><p>Head</p></radical><radical class=""component""><span><jp-symbol>亠</jp-symbol></span><p>Lid</p></radical></div>"	"The combination of radicals for this kanji may not be obvious at first, but if you look carefully you'll see it. The <radical>lid</radical> is inside the <radical>head</radical> for this kanji because it's holding something in. Imagine the top of someone's head being closed by a lid. Open that lid up and peer inside... it's full of <kanji>yen</kanji> coins, the currency of Japan!<br><br>

- Hint: Another thing that will help is to associate the word <kanji>round</kanji> to this kanji, because it has both of these meanings. Both are right, and if you learn one that's better than not learning either, but maybe if you think about how round the coins themselves are inside this person's head, you'll remember this one too."	Kanji Meaning	-	Kanji_Meaning Level_2
