Level	Symbol	Meaning	Kanji Component Name	Kanji Component Symbol	Meaning Mnemonic	Word Type	Reading	Reading Whitelist	Reading Mnemonic	Reading Audio Male	Reading Audio Female	Context 1-EN	Context 1-JP	Context 2-EN	Context 2-JP	Context 3-EN	Context 3-JP	Context 4-EN	Context 4-JP
43	趣味	Hobby	Charm,Flavor	趣,味	"If something's got <kanji>charm</kanji> and is to your <kanji>taste</kanji>, then it's your <vocabulary>hobby</vocabulary>. Hobbies are activities that you find charming and develop a taste for.
"	noun	<reading><jp>しゅみ</jp></reading>	しゅみ	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-しゅみ-Male.mp3]	[sound:Vocab-しゅみ-Female.mp3]	My hobby is housecleaning.	<jp>私の趣味は家の大掃除です。</jp>	None	None	None	None	None	None
44	紛れる	To Be Diverted,To Be Distracted	Distract	紛	"You know that <jp>紛らす</jp> means ""to divert"" or ""to distract."" This is when you're not doing the action, now, making this word <vocabulary>to be diverted</vocabulary> or <vocabulary>to be distracted</vocabulary>."	intransitive verb,ichidan verb	<reading><jp>まぎれる</jp></reading>	まぎれる	The reading comes from <jp>紛らす</jp>.	[sound:Vocab-まぎれる-Male.mp3]	[sound:Vocab-まぎれる-Female.mp3]	The fever medicine slipped in with other pills and I’m not sure which one is which.	<jp>解熱剤が他の薬に紛れちゃってて、どれがどれだか分かりません。</jp>	None	None	None	None	None	None
41	忠誠	Loyalty	Loyalty,Sincerity	忠,誠	I have <kanji>sincerity</kanji> about my <kanji>loyalty</kanji>. That shows <vocabulary>loyalty</vocabulary>, right?	noun,な adjective	<reading><jp>ちゅうせい</jp></reading>	ちゅうせい	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-ちゅうせい-Male.mp3]	[sound:Vocab-ちゅうせい-Female.mp3]	Looking back, Hachiko was a dog that had absolute loyalty.	<jp>今振り返ってみると、ハチ公は絶対的な忠誠心を持ったいい犬だったよな。</jp>	None	None	None	None	None	None
41	仁義	Humanity And Justice,Duty	Humanity,Righteousness	仁,義	<kanji>Humanity</kanji> and <kanji>righteousness</kanji>. This is your <vocabulary>duty</vocabulary>. This is <vocabulary>humanity and justice</vocabulary>.	noun	<reading><jp>じんぎ</jp></reading>	じんぎ	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-じんぎ-Male.mp3]	[sound:Vocab-じんぎ-Female.mp3]	There is no honor among thieves.	<jp>盗人には仁義はない。</jp>	None	None	None	None	None	None
45	呪い	Curse	Curse	呪	Despite looking like an adjective this is a noun. It means the same thing as the kanji: <vocabulary>curse</vocabulary>.	noun	<reading><jp>のろい</jp></reading>	のろい	The reading is the same as the reading you learned with the kanji.	[sound:Vocab-のろい-Male.mp3]	[sound:Vocab-のろい-Female.mp3]	The witch put a curse on the princess that made it so she could only hold cups upside down.	<jp>魔女はお姫様に、コップを逆さまにしか持てなくする呪いをかけた。</jp>	None	None	None	None	None	None
40	殿様	Feudal Lord	Milord,Formal Nam...	殿,様	<kanji>Milord</kanji> (you say very formally with a <kanji>formal name title</kanji>). You say it very formally because this person is a lord, or more specifically, a <vocabulary>feudal lord</vocabulary>.	noun	<reading><jp>とのさま</jp></reading>	とのさま	"This word uses the kun'yomi readings of the kanji. You haven't learned this reading for <jp>殿</jp> yet, so here's a mnemonic to help you:<br><br>

<vocabulary>Feudal Lord</vocabulary>s were pretty brutal back in the day. If you did something wrong he'd get to punish you. What kind of punishment? Well, he'd cut off your toe! That left most people yelling, ""My <reading>toe?! NO</reading>!"" (<jp>との</jp>). Imagine screaming ""Toe no!"" over and over as the feudal lord got closer and closer. Holding a pair of hedge clippers or something. Maybe if you yell ""toe no"" enough times, he'll change his mind."	[sound:Vocab-とのさま-Male.mp3]	[sound:Vocab-とのさま-Female.mp3]	I drew a handsome feudal lord to waste time.	<jp>暇つぶしにイケメンの殿様の絵を描きました。</jp>	None	None	None	None	None	None
44	喪服	Mourning Dress,Mourning Clothes	Mourning,Clothes	喪,服	Your <kanji>mourning</kanji> <kanji>clothes</kanji> is your <vocabulary>mourning dress</vocabulary> or <vocabulary>mourning clothes</vocabulary>.	noun	<reading><jp>もふく</jp></reading>	もふく	The reading comes from the on'yomi for <jp>服</jp> and the kun'yomi for <jp>喪</jp>, which you learned with the word <jp>喪</jp>. You should know how to read this word!	[sound:Vocab-もふく-Male.mp3]	[sound:Vocab-もふく-Female.mp3]	My sister is anorexic and when wearing her mourning dress, she looked even skinnier.	<jp>私の妹は拒食症なのですが、喪服を着ているとより一層痩せ細ってみえました。</jp>	None	None	None	None	None	None
40	懸かる	To Hang,To Depend On,To Be At Stake	Suspend	懸	If something is <kanji>suspend</kanji>ed, it is going <vocabulary>to hang</vocabulary> or <vocabulary>to depend on</vocabulary> your actions. We need you to make sure it goes right! Your actions are what we're suspended on!	intransitive verb,godan verb	<reading><jp>かかる</jp></reading>	かかる	We're depending on you to help us to get this <reading>ca</reading>r (<jp>か</jp>), okay?	[sound:Vocab-かかる-Male.mp3]	[sound:Vocab-かかる-Female.mp3]	I’m worried if he is okay.	<jp>彼の安否が気に懸かります。</jp>	None	None	None	None	None	None
42	芝草	Lawn,Turf	Lawn,Grass	芝,草	The <kanji>lawn</kanji> <kanji>grass</kanji> is the <vocabulary>lawn</vocabulary> or the <vocabulary>turf</vocabulary>.	noun	<reading><jp>しばくさ</jp></reading>	しばくさ	This word uses the kun'yomi readings, which you learned already!	[sound:Vocab-しばくさ-Male.mp3]	[sound:Vocab-しばくさ-Female.mp3]	The turf in these turf cookies gives them their green color.	<jp>この芝草が、芝草クッキーを緑色にしてくれるんです。</jp>	None	None	None	None	None	None
42	中枢	Center,Centre,Pivot	Middle,Hinge	中,枢	The <kanji>middle</kanji> <kanji>hinge</kanji> is the <vocabulary>center</vocabulary> <vocabulary>pivot</vocabulary> point.	noun,の adjective	<reading><jp>ちゅうすう</jp></reading>	ちゅうすう	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-ちゅうすう-Male.mp3]	[sound:Vocab-ちゅうすう-Female.mp3]	How could it stimulate her central nervous system?	<jp>どうしてそれが彼女の中枢神経系を刺激したの？</jp>	None	None	None	None	None	None
44	俺	I,Me	I	俺	The kanji and the word are exactly the same. That means they share meanings as well.	noun,の adjective	<reading><jp>おれ</jp></reading>	おれ	The reading is the same as the one you learned with the kanji.	[sound:Vocab-おれ-Male.mp3]	[sound:Vocab-おれ-Female.mp3]	Hey Koichi, we’ve got a lot to catch up on.	<jp>やあ、コウイチ！俺、久しぶりにお前に会ったから、話したいことが山ほどあるよ。</jp>	None	None	None	None	None	None
43	筒	Pipe,Cylinder,Tube	Cylinder	筒	The kanji and the word are exactly the same. That means they share meanings as well. Additionally, a cylinder is a <vocabulary>pipe</vocabulary> as well.	noun	<reading><jp>つつ</jp></reading>	つつ	Since this word is made up of a single kanji, it probably uses the kun'yomi reading. You did not learn this reading, so here's a mnemonic to help you to remember: When it comes to <vocabulary>pipe</vocabulary>s, you always want to have two sets of two of them, just in case. So, that's a <reading>two two</reading> (<jp>つつ</jp>) set of pipes, lined up next to each other for backup.	[sound:Vocab-つつ-Male.mp3]	[sound:Vocab-つつ-Female.mp3]	Can you put the thermometer back in its tube when you’re done using it?	<jp>使い終わったら、体温計を筒の中に戻しておいてね。</jp>	None	None	None	None	None	None
44	無縁	Unrelated	Nothing,Edge	無,縁	If something has a <kanji>nothing</kanji> <kanji>edge</kanji>, it's probably <vocabulary>unrelated</vocabulary> to what you're doing. There's no edge, your stuff always has edges.	noun,な adjective,の adjective	<reading><jp>むえん</jp></reading>	むえん	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-むえん-Male.mp3]	[sound:Vocab-むえん-Female.mp3]	This country road is free from traffic jams.	<jp>この田舎道は、渋滞とは無縁です。</jp>	None	None	None	None	None	None
39	奪う	To Rob,To Steal By Force	Rob	奪	Because the hiragana ends with an <jp>う</jp> sound, you know this word is a verb. The kanji itself means <kanji>rob</kanji> so the verb vocab version is <vocabulary>to rob</vocabulary>.	transitive verb,godan verb	<reading><jp>うばう</jp></reading>	うばう	This reading is the same as the one you learned with the kanji.	[sound:Vocab-うばう-Male.mp3]	[sound:Vocab-うばう-Female.mp3]	Her mother told her that their puppy's life was stolen by an evil spirit.	<jp>母親は、少女に、悪霊が犬の命を奪ったのだと教えました。</jp>	None	None	None	None	None	None
40	褒賞	Medal,Prize,Reward	Praise,Prize	褒,賞	I <kanji>praise</kanji> you for what you did, so here's your <kanji>prize</kanji> to go along with my praise, a <vocabulary>medal</vocabulary>!	noun,する verb	<reading><jp>ほうしょう</jp></reading>	ほうしょう	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-ほうしょう-Male.mp3]	[sound:Vocab-ほうしょう-Female.mp3]	When she tried to go up on the stage to get her prize, she tripped on the stairs.	<jp>褒賞を受け取るために舞台に上がろうとした時、彼女は階段につまづきました。</jp>	None	None	None	None	None	None
41	原潜	Nuclear Submarine	Original,Conceal	原,潜	The <kanji>original</kanji> (often associated with atoms and nuclear tech) <kanji>conceal</kanji>ing machine is the <vocabulary>nuclear submarine</vocabulary>. It is nuclear, and it conceals itself.	noun	<reading><jp>げんせん</jp></reading>	げんせん	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-げんせん-Male.mp3]	[sound:Vocab-げんせん-Female.mp3]	Nuclear submarines are sometimes called Gensen, for short.	<jp>原子力潜水艦は、略して原潜と呼ばれることもある。</jp>	None	None	None	None	None	None
40	宜しく	Best Regards,Well,Properly,Suitably	Best Regards	宜	The kanji is <kanji>best regards</kanji> and this can be <vocabulary>best regards</vocabulary> as well. It can also mean <vocabulary>well</vocabulary>, <vocabulary>properly</vocabulary> and <vocabulary>suitably</vocabulary> as well.	adverb,expression	<reading><jp>よろしく</jp></reading>	よろしく	The reading comes from what you learned with the kanji.	[sound:Vocab-よろしく-Male.mp3]	[sound:Vocab-よろしく-Female.mp3]	Please say thank you to your mother.	<jp>お母様に宜しくお伝えくださいね。</jp>	None	None	None	None	None	None
42	解析	Analysis	Untie,Analysis	解,析	If you <kanji>untie</kanji> the <kanji>analysis</kanji>, you are really just doing <vocabulary>analysis</vocabulary> to the analysis, if you catch my drift.	noun,する verb	<reading><jp>かいせき</jp></reading>	かいせき	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-かいせき-Male.mp3]	[sound:Vocab-かいせき-Female.mp3]	I analyzed it while dancing.	<jp>私は踊りながらそれを解析してみました。</jp>	None	None	None	None	None	None
43	石垣	Stone Wall	Stone,Hedge	石,垣	A <kanji>stone</kanji> <kanji>hedge</kanji> is a wall (hedges are nice walls), but it's made of stone. It's a <vocabulary>stone wall</vocabulary>.	noun	<reading><jp>いしがき</jp></reading>	いしがき	The reading is the readings for <jp>石</jp> and <jp>垣</jp> combined into one word. Be careful of the rendakus.	[sound:Vocab-いしがき-Male.mp3]	[sound:Vocab-いしがき-Female.mp3]	He couldn’t climb over the stone wall because he has artificial legs.	<jp>彼は義足を付けていたので、石垣を乗り越えられませんでした。</jp>	None	None	None	None	None	None
39	稲田	Rice Field,Rice Paddy,Paddy Field	Rice Plant,Rice Paddy	稲,田	A <kanji>rice plant</kanji> <kanji>rice paddy</kanji> is a <vocabulary>rice field</vocabulary> or <vocabulary>rice paddy</vocabulary>.	noun	<reading><jp>いなだ</jp></reading>	いなだ	The reading is the <jp>いな</jp> reading for <jp>稲</jp> and the regular <jp>田</jp> reading rendaku'd.	[sound:Vocab-いなだ-Male.mp3]	[sound:Vocab-いなだ-Female.mp3]	My friend has much bigger rice fields.	<jp>友達はもっと大きい稲田をもっていますよ。</jp>	None	None	None	None	None	None
40	近隣	Neighborhood	Near,Neighbor	近,隣	All the <kanji>near</kanji> <kanji>neighbor</kanji>s are the people who live around you and near you. They're a part of the <vocabulary>neighborhood</vocabulary>.	noun,の adjective	<reading><jp>きんりん</jp></reading>	きんりん	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-きんりん-Male.mp3]	[sound:Vocab-きんりん-Female.mp3]	President Koichi never ignored relationships with neighboring countries.	<jp>コウイチ大統領は、近隣諸国との関係をないがしろにはしなかった。</jp>	None	None	None	None	None	None
43	摩擦	Friction	Chafe,Grate	摩,擦	Things that <kanji>chafe</kanji> and <kanji>grate</kanji> have lots of <vocabulary>friction</vocabulary>.	noun,する verb	<reading><jp>まさつ</jp></reading>	まさつ	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-まさつ-Male.mp3]	[sound:Vocab-まさつ-Female.mp3]	Does friction cause static electricity?	<jp>摩擦によって静電気が生じるんですか？</jp>	None	None	None	None	None	None
39	稲作	Rice Cultivation,Rice Crop	Rice Plant,Make	稲,作	If you <kanji>make</kanji> a <kanji>rice plant</kanji> then you are doing <vocabulary>rice cultivation</vocabulary>, since you're making it from the seed to the harvest and doing it all!	noun	<reading><jp>いなさく</jp></reading>	いなさく	The reading is the <jp>いな</jp> reading with the regular <jp>作</jp> on'yomi reading.	[sound:Vocab-いなさく-Male.mp3]	[sound:Vocab-いなさく-Female.mp3]	He is immersing himself in rice cultivation.	<jp>彼は稲作に没頭しています。</jp>	None	None	None	None	None	None
40	柱	Pillar	Pillar	柱	The kanji and the word are exactly the same. That means they share meanings as well.	noun	<reading><jp>はしら</jp></reading>	はしら	You'll have to imagine a <vocabulary>pillar</vocabulary> standing tall, and made entirely of the Egyptian god Ra and hashbrowns. It is a <reading>hash-ra</reading> (<jp>はしら</jp>) pillar, made by the Egyptians who love breakfast.	[sound:Vocab-はしら-Male.mp3]	[sound:Vocab-はしら-Female.mp3]	While shopping in the grocery store, I tether my dog to a pole and he always waits for me obediently.	<jp>そのスーパーで買い物をしてる間、私は犬を柱に繋ぐんですが、いつもちゃんと大人しく待ってますよ。</jp>	None	None	None	None	None	None
43	即死	Instant Death	Instant,Death	即,死	An <kanji>instant</kanji> <kanji>death</kanji> is an <vocabulary>instant death</vocabulary>.	noun,する verb,の adjective	<reading><jp>そくし</jp></reading>	そくし	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-そくし-Male.mp3]	[sound:Vocab-そくし-Female.mp3]	He tried to ride tidal bore and surf it, but unfortunately he died instantly.	<jp>彼は潮津波に乗ってサーフィンをしようとしたが、残念ながら即死した。</jp>	None	None	None	None	None	None
44	見逃す	To Overlook	See,Escape	見,逃	"<jp>逃す</jp> is ""to let go"" or ""to let escape."" If something escapes your <kanji>see</kanji>ing, then you are going <vocabulary>to overlook</vocabulary> it."	transitive verb,godan verb	<reading><jp>みのがす</jp></reading>	みのがす	The reading comes from <jp>見</jp> and <jp>逃す</jp>.	[sound:Vocab-みのがす-Male.mp3]	[sound:Vocab-みのがす-Female.mp3]	I hadn’t noticed that there was a loophole in the law until now.	<jp>その法律に抜け穴があることを今の今まで見逃していました。</jp>	None	None	None	None	None	None
40	逃す	To Miss,To Lose,To Let Go	Escape	逃	"You already learned that <jp>逃げる</jp> means ""to escape,"" and this verb is when you let something escape, or slip through your fingers. So this means <vocabulary>to miss</vocabulary> or <vocabulary>to lose</vocabulary> a good chance, or <vocabulary>to let go</vocabulary> of a good opportunity."	transitive verb,godan verb	<reading><jp>のがす</jp></reading>	のがす	"Here's a mnemonic to remember the kun'yomi for this word:<br><br>

You <vocabulary>missed</vocabulary> a huge opportunity. Why? Because there was <reading>no ga</reading>s (<jp>のが</jp>) in your car! Think about what opportunity you missed out on because you forgot to fill up your car."	[sound:Vocab-のがす-Male.mp3]	[sound:Vocab-のがす-Female.mp3]	I'll never miss a chance to fall in love!	<jp>恋愛のチャンスは逃さないよ！</jp>	I missed the perfect shot when my husband sneezed.	<jp>主人がクシャミをしたので、シャッターチャンスを逃してしまいました。</jp>	I was out of it and missed the announcement.	<jp>ボーっとしていて、アナウンスを聞き逃してしまった。</jp>	None	None
41	祝儀	Celebration,Congratulations	Celebrate,Ceremony	祝,儀	A <kanji>celebrate</kanji> <kanji>ceremony</kanji> is a <vocabulary>celebration</vocabulary>.	noun	<reading><jp>しゅうぎ</jp></reading>	しゅうぎ	This is a jukugo word that uses the on'yomi readings of the kanji. You just need to remember that <jp>祝</jp> is read as <jp>しゅう</jp> for this one and you'll be fine.	[sound:Vocab-しゅうぎ-Male.mp3]	[sound:Vocab-しゅうぎ-Female.mp3]	"I wrote ""congratulations"" and my name on the front of the envelope and the amount of money on the back."	<jp>封筒の表には「御祝儀」と自分の名前を、裏には金額を書いたよ。</jp>	None	None	None	None	None	None
42	統括	Unification,Generalization,Management	Unite,Fasten	統,括	<kanji>Unite</kanji> something together and <kanji>fasten</kanji> it and you have <vocabulary>unification</vocabulary> or <vocabulary>generalization</vocabulary>. Nowadays this word is used to mean <vocabulary>management</vocabulary> in some contexts too.	noun,する verb	<reading><jp>とうかつ</jp></reading>	とうかつ	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-とうかつ-Male.mp3]	[sound:Vocab-とうかつ-Female.mp3]	My father is responsible for unifying 100 subordinates at his company.	<jp>父は会社では100人の部下を統括する責任者です。</jp>	Is that guy the new general manager?	<jp>新しく入った統括マネージャーってあいつのこと？</jp>	We always disagree with the people in Risk Management.	<jp>俺たちはいつもリスク統括部の奴らとは意見が合わないんだよ。</jp>	None	None
39	慎重	Discreet,Careful	Humility,Heavy	慎,重	<kanji>Humility</kanji> is <kanji>heavy</kanji>, so it's best nobody knows your secret. You should be <vocabulary>discreet</vocabulary> instead.	noun,な adjective	<reading><jp>しんちょう</jp></reading>	しんちょう	This is a jukugo word that uses the on'yomi readings of the kanji. You just need to remember the alternative reading for <jp>重</jp>. If you aren't discreet or careful, the evil Mrs. <reading>Chou</reading> (<jp>ちょう</jp>)will find you and kill you!	[sound:Vocab-しんちょう-Male.mp3]	[sound:Vocab-しんちょう-Female.mp3]	What makes you so careful?	<jp>どうしてそんなに慎重なんですか。</jp>	None	None	None	None	None	None
40	緩める	To Loosen,To Relax	Loose	緩	"<jp>緩む</jp> is ""to loosen,"" but has to do with loosening on its own. This word is when you loosen or relax something, meaning <vocabulary>to loosen</vocabulary> or <vocabulary>to relax</vocabulary>."	transitive verb,ichidan verb	<reading><jp>ゆるめる</jp></reading>	ゆるめる	The reading comes from <jp>緩む</jp>, so you can use that!	[sound:Vocab-ゆるめる-Male.mp3]	[sound:Vocab-ゆるめる-Female.mp3]	Please feel free to loosen the necktie.	<jp>どうぞネクタイをお緩めになってください。</jp>	None	None	None	None	None	None
39	稲	Rice Plant	Rice Plant	稲	The kanji and the word are exactly the same. That means they share meanings as well.	noun	<reading><jp>いね</jp></reading>	いね	"The reading is the <jp>いね</jp> reading of this kanji. You can think of it like you're saying ""<jp>いいね</jp>!"" at the rice plant you're looking at (just shorten the <jp>い</jp>)."	[sound:Vocab-いね-Male.mp3]	[sound:Vocab-いね-Female.mp3]	Tofugu is suspending publication because all Tofugu members are busy harvesting rice.	<jp>Tofuguメンバーはみんな稲刈りで忙しいので、Tofuguのブログは休刊中です。</jp>	None	None	None	None	None	None
39	圏外	Out Of Range	Range,Outside	圏,外	The <kanji>range</kanji> is <kanji>outside</kanji> of the range, meaning you're <vocabulary>out of range</vocabulary>.	noun	<reading><jp>けんがい</jp></reading>	けんがい	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-けんがい-Male.mp3]	[sound:Vocab-けんがい-Female.mp3]	Oh no. My brother said that he’d call me on my cell, but there’s no reception here.	<jp>しまった！兄ちゃんが俺の携帯に電話するって言ってたのに、ここ圏外だわ。</jp>	None	None	None	None	None	None
39	邦人	Fellow Countryman,Japanese National	Home Country,Person	邦,人	A <kanji>home country</kanji> <kanji>person</kanji> is a <vocabulary>fellow countryman</vocabulary> (only for Japanese people though). In Japan, you're a <vocabulary>Japanese national</vocabulary>.	noun	<reading><jp>ほうじん</jp></reading>	ほうじん	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own.	[sound:Vocab-ほうじん-Male.mp3]	[sound:Vocab-ほうじん-Female.mp3]	How many Japanese residents are there in the United States?	<jp>アメリカには在留邦人はどのくらいいるんですか。</jp>	None	None	None	None	None	None
43	即効	Immediate Effect,Instant Effect	Instant,Effective	即,効	It's <kanji>instant</kanji>ly <kanji>effect</kanji>ive! Sounds like something out of Pokemon. This word means <vocabulary>immediate effect</vocabulary> or <vocabulary>instant effect</vocabulary>.	noun	<reading><jp>そっこう</jp></reading>	そっこう	This is a jukugo word that uses the on'yomi readings of the kanji. You should be able to read this on your own. Watch out for the shortening.	[sound:Vocab-そっこう-Male.mp3]	[sound:Vocab-そっこう-Female.mp3]	I’ll show you a way to instantly remove eye strain.	<jp>即効で目の疲れを取る方法をお教えしましょう。</jp>	None	None	None	None	None	None
